"","p0q0"
"8929",0.191
"8930",0.726
"8931",0.785
"8932",0.946
"8933",0.513
"8934",0.281
"8935",0.688
"8936",0.188
"8937",0.78
"8938",0.731
"8939",0.598
"8940",0.572
"8941",0.673
"8942",0.586
"8943",0.123
"8944",0.666
"8945",0.475
"8946",0.584
"8947",0.269
"8948",0.702
"8949",0.096
"8950",0.11
"8951",0.121
"8952",0.668
"8953",0.826
"8954",0.976
"8955",0.097
"8956",0.497
"8957",0.343
"8958",0.338
"8959",0.837
"8960",0.703
"8961",0.629
"8962",0.901
"8963",0.743
"8964",0.483
"8965",0.63
"8966",0.702
"8967",0.441
"8968",0.324
"8969",0.014
"8970",0.256
"8971",0.271
"8972",0.318
"8973",0.084
"8974",0.909
"8975",0.353
"8976",0.939
"8977",0.98
"8978",0.129
"8979",0.555
"8980",0.574
"8981",0.236
"8982",0.671
"8983",0.813
"8984",0.078
"8985",0.688
"8986",0.599
"8987",0.468
"8988",0.337
"8989",0.41
"8990",0.036
"8991",0.442
"8992",0.765
"8993",0.472
"8994",0.299
"8995",0.732
"8996",0.067
"8997",0.551
"8998",0.983
"8999",0.265
"9000",0.789
"9001",0.798
"9002",0.879
"9003",0.242
"9004",0.56
"9005",0.905
"9006",0.008
"9007",0.163
"9008",0.26
"9009",0.773
"9010",0.071
"9011",0.896
"9012",0.315
"9013",0.889
"9014",0.609
"9015",0.455
"9016",0.702
"9017",0.756
"9018",0.528
"9019",0.016
"9020",0.077
"9021",0.672
"9022",0.719
"9023",0.456
"9024",0.223
"9025",0.726
"9026",0.018
"9027",0.543
"9028",0.081
"9029",0.902
"9030",0.786
"9031",0.432
"9032",0.614
"9033",0.768
"9034",0.215
"9035",0.458
"9036",0
"9037",0.744
"9038",0.726
"9039",0.109
"9040",0.715
"9041",0.728
"9042",0.427
"9043",0.348
"9044",0.225
"9045",0.654
"9046",0.077
"9047",0.191
"9048",0.283
"9049",0.706
"9050",0.354
"9051",0.999
"9052",0.175
"9053",0.938
"9054",0.145
"9055",0.837
"9056",0.857
"9057",0.268
"9058",0.299
"9059",0.627
"9060",0.635
"9061",0.437
"9062",0.602
"9063",0.024
"9064",0.67
"9065",0.405
"9066",0.311
"9067",0.376
"9068",0.717
"9069",0.464
"9070",0.557
"9071",0.297
"9072",0.886
"9073",0.743
"9074",0.557
"9075",0.972
"9076",0.24
"9077",0.876
"9078",0.948
"9079",0.745
"9080",0.392
"9081",0.522
"9082",0.573
"9083",0.53
"9084",0.947
"9085",0.876
"9086",0.623
"9087",0.9
"9088",0.755
"9089",0.277
"9090",0.008
"9091",0.829
"9092",0.11
"9093",0.118
"9094",0.157
"9095",0.117
"9096",0.606
"9097",0.945
"9098",0.736
"9099",0.515
"9100",0.081
"9101",0.513
"9102",0.79
"9103",0.836
"9104",1
"9105",0.422
"9106",0.847
"9107",0.199
"9108",0.184
"9109",0.555
"9110",0.116
"9111",0.044
"9112",0.262
"9113",0.318
"9114",0.945
"9115",0.438
"9116",0.454
"9117",0.075
"9118",0.374
"9119",0.573
"9120",0.858
"9121",0.232
"9122",0.957
"9123",0.867
"9124",0.223
"9125",0.389
"9126",0.615
"9127",0.138
"9128",0.271
"9129",0.595
"9130",0.161
"9131",0.479
"9132",0.849
"9133",0.516
"9134",0.373
"9135",0.585
"9136",0.726
"9137",0.347
"9138",0.161
"9139",0.372
"9140",0.601
"9141",0.742
"9142",0.017
"9143",0.948
"9144",0.131
"9145",0.027
"9146",0.844
"9147",0.446
"9148",0.252
"9149",0.836
"9150",0.475
"9151",0.119
"9152",0.121
"9153",0.878
"9154",0.051
"9155",0.352
"9156",0.415
"9157",0.76
"9158",0.695
"9159",0.93
"9160",0.164
"9161",0.816
"9162",0.554
"9163",0.888
"9164",0.939
"9165",0.014
"9166",0.416
"9167",0.101
"9168",0.465
"9169",0.72
"9170",0.462
"9171",0.181
"9172",0.578
"9173",0.291
"9174",0.733
"9175",0.917
"9176",0.259
"9177",0.546
"9178",0.765
"9179",0.518
"9180",0.219
"9181",0.403
"9182",0.56
"9183",0.055
"9184",0.766
"9185",0.03
"9186",0.131
"9187",0.414
"9188",0.612
"9189",0.639
"9190",0.644
"9191",0.094
"9192",0.421
"9193",0.035
"9194",0.317
"9195",0.899
"9196",0.239
"9197",0.694
"9198",0.892
"9199",0.685
"9200",0.109
"9201",0.82
"9202",0.7
"9203",0.71
"9204",0.452
"9205",0.146
"9206",0.114
"9207",0.894
"9208",0.195
"9209",0.101
"9210",0.174
"9211",0.316
"9212",0.674
"9213",0.631
"9214",0.391
"9215",0.611
"9216",0.886
"9217",0.722
"9218",0.494
"9219",0.81
"9220",0.306
"9221",0.209
"9222",0.295
"9223",0.099
"9224",0.19
"9225",0.121
"9226",0.475
"9227",0.717
"9228",0.2
"9229",0.322
"9230",0.479
"9231",0.66
"9232",0.659
"9233",0.882
"9234",0.037
"9235",0.251
"9236",0.33
"9237",0.822
"9238",0.622
"9239",0.259
"9240",0.488
"9241",0.731
"9242",0.113
"9243",0.514
"9244",0.657
"9245",0.198
"9246",0.487
"9247",0.828
"9248",0.859
"9249",0.765
"9250",0.648
"9251",0.193
"9252",0.193
"9253",0.515
"9254",0.755
"9255",0.994
"9256",0.352
"9257",0.226
"9258",0.714
"9259",0.434
"9260",0.922
"9261",0.92
"9262",0.378
"9263",0.133
"9264",0.759
"9265",0.991
"9266",0.043
"9267",0.252
"9268",0.004
"9269",0.301
"9270",0.037
"9271",0.485
"9272",0.548
"9273",0.859
"9274",0.005
"9275",0.999
"9276",0.004
"9277",0.686
"9278",0.987
"9279",0.732
"9280",0.627
"9281",0.085
"9282",0.606
"9283",0.556
"9284",0.476
"9285",0.009
"9286",0.901
"9287",0.398
"9288",0.406
"9289",0.928
"9290",0.775
"9291",0.421
"9292",0.541
"9293",0.477
"9294",0.28
"9295",0.516
"9296",0.188
"9297",0.451
"9298",0.038
"9299",0.54
"9300",0.47
"9301",0.065
"9302",0.057
"9303",0.315
"9304",0.317
"9305",0.366
"9306",0.119
"9307",0.716
"9308",0.54
"9309",0.582
"9310",0.902
"9311",0.224
"9312",0.834
"9313",0.802
"9314",0.193
"9315",0.89
"9316",0.017
"9317",0.1
"9318",0.419
"9319",0.573
"9320",0.134
"9321",0.227
"9322",0.292
"9323",0.272
"9324",0.625
"9325",0.663
"9326",0.466
"9327",0.8
"9328",0.988
"9329",0.648
"9330",0.509
"9331",0.296
"9332",0.857
"9333",0.871
"9334",0.154
"9335",0.849
"9336",0.413
"9337",0.161
"9338",0.786
"9339",0.623
"9340",0.751
"9341",0.123
"9342",0.09
"9343",0.929
"9344",0.269
"9345",0.606
"9346",0.497
"9347",0.857
"9348",0.434
"9349",0.651
"9350",0.293
"9351",0.457
"9352",0.115
"9353",0.774
"9354",0.932
"9355",0.135
"9356",0.78
"9357",0.076
"9358",0.865
"9359",0.264
"9360",0.514
"9361",0.604
"9362",0.861
"9363",0.34
"9364",0.665
"9365",0.321
"9366",0.457
"9367",0.821
"9368",0.245
"9369",0.308
"9370",0.107
"9371",0.835
"9372",0.619
"9373",0.22
"9374",0.838
"9375",0.399
"9376",0.402
"9377",0.204
"9378",0.182
"9379",0.335
"9380",0.799
"9381",0.123
"9382",0.143
"9383",0.673
"9384",0.421
"9385",0.881
"9386",0.472
"9387",0.612
"9388",0.818
"9389",0.957
"9390",0.04
"9391",0.05
"9392",0.718
"9393",0.226
"9394",0.165
"9395",0.7
"9396",0.367
"9397",0.737
"9398",0.505
"9399",0.628
"9400",0.497
"9401",0.96
"9402",0.444
"9403",0.953
"9404",0.163
"9405",0.072
"9406",0.639
"9407",0.338
"9408",0.624
"9409",0.076
"9410",0.313
"9411",0.151
"9412",0.719
"9413",0.598
"9414",0.932
"9415",0.637
"9416",0.631
"9417",0.218
"9418",0.792
"9419",0.619
"9420",0.674
"9421",0.233
"9422",0.796
"9423",0.598
"9424",0.679
"9425",0.545
"9426",0.397
"9427",0.388
"9428",0.635
"9429",0.169
"9430",0.769
"9431",0.321
"9432",0.204
"9433",0.688
"9434",0.589
"9435",0.311
"9436",0.884
"9437",0.372
"9438",0.259
"9439",0.142
"9440",0.494
"9441",0.332
"9442",0.447
"9443",0.49
"9444",0.907
"9445",0.233
"9446",0.202
"9447",0.351
"9448",0.551
"9449",0.136
"9450",0.397
"9451",0.773
"9452",0.262
"9453",0.986
"9454",0.985
"9455",0.335
"9456",0.631
"9457",0.68
"9458",0.858
"9459",0.943
"9460",0.705
"9461",0.35
"9462",0.823
"9463",0.349
"9464",0.98
"9465",0.741
"9466",0.525
"9467",0.17
"9468",0.822
"9469",0.431
"9470",0.908
"9471",0.29
"9472",0.911
"9473",0.167
"9474",0.997
"9475",0.663
"9476",0.613
"9477",0.445
"9478",0.524
"9479",0.985
"9480",0.601
"9481",0.002
"9482",0.858
"9483",0.741
"9484",0.838
"9485",0.206
"9486",0.622
"9487",0.387
"9488",0.68
"9489",0.138
"9490",0.836
"9491",0.719
"9492",0.06
"9493",0.912
"9494",0.905
"9495",0.688
"9496",0.177
"9497",0.181
"9498",0.588
"9499",0.947
"9500",0.959
"9501",0.435
"9502",0.592
"9503",0.571
"9504",0.249
"9505",0.48
"9506",0.34
"9507",0.415
"9508",0.479
"9509",0.532
"9510",0.156
"9511",0.151
"9512",0.49
"9513",0.876
"9514",0.467
"9515",0.741
"9516",0.413
"9517",0.531
"9518",0.651
"9519",0.828
"9520",0.472
"9521",0.111
"9522",0.319
"9523",0.861
"9524",0.317
"9525",0.584
"9526",0.289
"9527",0.693
"9528",0.288
"9529",0.324
"9530",0.302
"9531",0.217
"9532",0.247
"9533",0.292
"9534",0.186
"9535",0.85
"9536",0.604
"9537",0.862
"9538",0.527
"9539",0.94
"9540",0.91
"9541",0.475
"9542",0.161
"9543",0.225
"9544",0.752
"9545",0.93
"9546",0.26
"9547",0.06
"9548",0.636
"9549",0.437
"9550",0.032
"9551",0.727
"9552",0.207
"9553",0.123
"9554",0.898
"9555",0.059
"9556",0.813
"9557",0.688
"9558",0.529
"9559",0.947
"9560",0.464
"9561",0.237
"9562",0.3
"9563",0.246
"9564",0.463
"9565",0.173
"9566",0.241
"9567",0.931
"9568",0.274
"9569",0.239
"9570",0.961
"9571",0.201
"9572",0.793
"9573",0.211
"9574",0.996
"9575",0.278
"9576",0.818
"9577",0.275
"9578",0.425
"9579",0.728
"9580",0.642
"9581",0.619
"9582",0.594
"9583",0.683
"9584",0.898
"9585",0.264
"9586",0.369
"9587",0.766
"9588",0.976
"9589",0.001
"9590",0.236
"9591",0.87
"9592",0.438
"9593",0.579
"9594",0.45
"9595",0.343
"9596",0.413
"9597",0.683
"9598",0.962
"9599",0.111
"9600",0.258
"9601",0.263
"9602",0.716
"9603",0.543
"9604",0.049
"9605",0.059
"9606",0.137
"9607",0.484
"9608",0.794
"9609",0.486
"9610",0.153
"9611",0.39
"9612",0.511
"9613",0.098
"9614",0.188
"9615",0.878
"9616",0.355
"9617",0.069
"9618",0.152
"9619",0.07
"9620",0.478
"9621",0.28
"9622",0.54
"9623",0.939
"9624",0.352
"9625",0.543
"9626",0.024
"9627",0.602
"9628",0.334
"9629",0.414
"9630",0.019
"9631",0.607
"9632",0.218
"9633",0.737
"9634",0.659
"9635",0.76
"9636",0.28
"9637",0.915
"9638",0.119
"9639",0.218
"9640",0.776
"9641",0.437
"9642",0.073
"9643",0.66
"9644",0.159
"9645",0.795
"9646",0.634
"9647",0.37
"9648",0.031
"9649",0.742
"9650",0.722
"9651",0.292
"9652",0.613
"9653",0.366
"9654",0.771
"9655",0.844
"9656",0.842
"9657",0.03
"9658",0.097
"9659",0.588
"9660",0.443
"9661",0.823
"9662",0.031
"9663",0.365
"9664",0.87
"9665",0.734
"9666",0.937
"9667",0.24
"9668",0.911
"9669",0.568
"9670",0.489
"9671",0.504
"9672",0.431
"9673",0.489
"9674",0.397
"9675",0.101
"9676",0.841
"9677",0.435
"9678",0.268
"9679",0.208
"9680",0.196
"9681",0.36
"9682",0.666
"9683",0.847
"9684",0.196
"9685",0.285
"9686",0.433
"9687",0.487
"9688",0.757
"9689",0.541
"9690",0.966
"9691",0.425
"9692",0.17
"9693",0.79
"9694",0.185
"9695",0.483
"9696",0.27
"9697",0.562
"9698",0.973
"9699",0.187
"9700",0.727
"9701",0.351
"9702",0.66
"9703",0.259
"9704",0.201
"9705",0.682
"9706",0.089
"9707",0.875
"9708",0.711
"9709",0.323
"9710",0.974
"9711",0.013
"9712",0.274
"9713",0.199
"9714",0.275
"9715",0.175
"9716",0.88
"9717",0.881
"9718",0.968
"9719",0.557
"9720",0.013
"9721",0.941
"9722",0.503
"9723",0.656
"9724",0.516
"9725",0.061
"9726",0.732
"9727",0.69
"9728",0.71
"9729",0.227
"9730",0.357
"9731",0.5
"9732",0.953
"9733",0.46
"9734",0.07
"9735",0.443
"9736",0.459
"9737",0.37
"9738",0.418
"9739",0.973
"9740",0.019
"9741",0.934
"9742",1
"9743",0.187
"9744",0.874
"9745",0.579
"9746",0.849
"9747",0.875
"9748",0.528
"9749",0.865
"9750",0.709
"9751",0.185
"9752",0.228
"9753",0.921
"9754",0.098
"9755",0.241
"9756",0.907
"9757",0.55
"9758",0.756
"9759",0.567
"9760",0.556
"9761",0.027
"9762",0.546
"9763",0.447
"9764",0.386
"9765",0.018
"9766",0.779
"9767",0.025
"9768",0.554
"9769",0.626
"9770",0.397
"9771",0.634
"9772",0.719
"9773",0.835
"9774",0.329
"9775",0.648
"9776",0.592
"9777",0.25
"9778",0.753
"9779",0.212
"9780",0.577
"9781",0.789
"9782",0.059
"9783",0.927
"9784",0.472
"9785",0.788
"9786",0.494
"9787",0.586
"9788",0.332
"9789",0.472
"9790",0.625
"9791",0.948
"9792",0.761
"9793",0.006
"9794",0.863
"9795",0.84
"9796",0.377
"9797",0.433
"9798",0.362
"9799",0.13
"9800",0.161
"9801",0.799
"9802",0.83
"9803",0.163
"9804",0.612
"9805",0.635
"9806",0.201
"9807",0.574
"9808",0.798
"9809",0.556
"9810",0.223
"9811",0.032
"9812",0.691
"9813",0.565
"9814",0.932
"9815",0.311
"9816",0.459
"9817",0.241
"9818",0.815
"9819",0.118
"9820",0.301
"9821",0.127
"9822",0.816
"9823",0.199
"9824",0.594
"9825",0.894
"9826",0.194
"9827",0.757
"9828",0.42
"9829",0.608
"9830",0.873
"9831",0.957
"9832",0.22
"9833",0.947
"9834",0.412
"9835",0.817
"9836",0.221
"9837",0.118
"9838",0.646
"9839",0.924
"9840",0.684
"9841",0.42
"9842",0.525
"9843",0.404
"9844",0.359
"9845",0.594
"9846",0.029
"9847",0.525
"9848",0.406
"9849",0.311
"9850",0.875
"9851",0.753
"9852",0.233
"9853",0.315
"9854",0.974
"9855",0.286
"9856",0.736
"9857",0.4
"9858",0.406
"9859",0.224
"9860",0.937
"9861",0.561
"9862",0.902
"9863",0.461
"9864",0.383
"9865",0.384
"9866",0.731
"9867",0.679
"9868",0.873
"9869",0.034
"9870",0.193
"9871",0.6
"9872",0.624
"9873",0.816
"9874",0.476
"9875",0.811
"9876",0.182
"9877",0.987
"9878",0.976
"9879",0.261
"9880",0.543
"9881",0.164
"9882",0.347
"9883",0.628
"9884",0.759
"9885",0.046
"9886",0.893
"9887",0.887
"9888",0.794
"9889",0.148
"9890",0.872
"9891",0.67
"9892",0.002
"9893",0.368
"9894",0.542
"9895",0.009
"9896",0.408
"9897",0.602
"9898",0.231
"9899",0.135
"9900",0.832
"9901",0.822
"9902",0.329
"9903",0.007
"9904",0.222
"9905",0.448
"9906",0.526
"9907",0.146
"9908",0.551
"9909",0.87
"9910",0.951
"9911",0.233
"9912",0.21
"9913",0.825
"9914",0.896
"9915",0.32
"9916",0.633
"9917",0.552
"9918",0.216
"9919",0.928
"9920",0.744
"9921",0.248
"9922",0.438
"9923",0.966
"9924",0.75
"9925",0.838
"9926",0.893
"9927",0.901
"9928",0.856
"9929",0.012
"9930",0.832
"9931",0.433
"9932",0.142
"9933",0.071
"9934",0.057
"9935",0.776
"9936",0.691
"9937",0.889
"9938",0.102
"9939",0.268
"9940",0.391
"9941",0.304
"9942",0.775
"9943",0.052
"9944",0.956
"9945",0.786
"9946",0.682
"9947",0.928
"9948",0.417
"9949",0.045
"9950",0.853
"9951",0.035
"9952",0.066
"9953",0.874
"9954",0.291
"9955",0.911
"9956",0.178
"9957",0.645
"9958",0.546
"9959",0.596
"9960",0.297
"9961",0.267
"9962",0.153
"9963",0.633
"9964",0.175
"9965",0.326
"9966",0.324
"9967",0.979
"9968",0.432
"9969",0.327
"9970",0.792
"9971",0.001
"9972",0.383
"9973",0.691
"9974",0.783
"9975",0.104
"9976",0.934
"9977",0.795
"9978",0.444
"9979",0.061
"9980",0.724
"9981",0.398
"9982",0.546
"9983",0.652
"9984",0.681
"9985",0.422
"9986",0.831
"9987",0.026
"9988",0.986
"9989",0.077
"9990",0.327
"9991",0.198
"9992",0.854
"9993",0.948
"9994",0.119
"9995",0.45
"9996",0.466
"9997",0.899
"9998",0.114
"9999",0.571
"10000",0.901
"10001",0.311
"10002",0.325
"10003",0.87
"10004",0.329
"10005",0.126
"10006",0.356
"10007",0.931
"10008",0.875
"10009",0.82
"10010",0.022
"10011",0.631
"10012",0.781
"10013",0.717
"10014",0.186
"10015",0.581
"10016",0.414
"10017",0.327
"10018",0.421
"10019",0.366
"10020",0.871
"10021",0.273
"10022",0.393
"10023",0.892
"10024",0.823
"10025",0.726
"10026",0.44
"10027",0.457
"10028",0.48
"10029",0.127
"10030",0.286
"10031",0.625
"10032",0.688
"10033",0.157
"10034",0.8
"10035",0.197
"10036",0.539
"10037",0.979
"10038",0.417
"10039",0.081
"10040",0.17
"10041",0.189
"10042",0.029
"10043",0.281
"10044",0.364
"10045",0.276
"10046",0.119
"10047",0.13
"10048",0.872
"10049",0.426
"10050",0.1
"10051",0.15
"10052",0.891
"10053",0.91
"10054",0.842
"10055",0.549
"10056",0.265
"10057",0.805
"10058",0.066
"10059",0.08
"10060",0.278
"10061",0.494
"10062",0.856
"10063",0.707
"10064",0.416
"10065",0.539
"10066",0.143
"10067",0.507
"10068",0.113
"10069",0.151
"10070",0.897
"10071",0.265
"10072",0.75
"10073",0.343
"10074",0.636
"10075",0.211
"10076",0.722
"10077",0.778
"10078",0.96
"10079",0.961
"10080",0.466
"10081",0.906
"10082",0.674
"10083",0.664
"10084",0.651
"10085",0.453
"10086",0.514
"10087",0.718
"10088",0.403
"10089",0.215
"10090",0.412
"10091",0.604
"10092",0.468
"10093",0.566
"10094",0.402
"10095",0.01
"10096",0.197
"10097",0.971
"10098",0.704
"10099",0.092
"10100",0.678
"10101",0.004
"10102",0.259
"10103",0.5
"10104",0.286
"10105",0.543
"10106",0.64
"10107",0.497
"10108",0.751
"10109",0.556
"10110",0.868
"10111",0.118
"10112",0.815
"10113",0.723
"10114",0.968
"10115",0.916
"10116",0.115
"10117",0.201
"10118",0.656
"10119",0.62
"10120",0.983
"10121",0.393
"10122",0.967
"10123",0.476
"10124",0.31
"10125",0.835
"10126",0.596
"10127",0.609
"10128",0.642
"10129",0.973
"10130",0.514
"10131",0.37
"10132",0.178
"10133",0.931
"10134",0.336
"10135",0.324
"10136",0.878
"10137",0.409
"10138",0.979
"10139",0.372
"10140",0.616
"10141",0.613
"10142",0.107
"10143",0.68
"10144",0.001
"10145",0.558
"10146",0.539
"10147",0.726
"10148",0.338
"10149",0.217
"10150",0.205
"10151",0.406
"10152",0.045
"10153",0.743
"10154",0.903
"10155",0.85
"10156",0.29
"10157",0.632
"10158",0.177
"10159",0.761
"10160",0.824
"10161",0.8
"10162",0.77
"10163",0.729
"10164",0.634
"10165",0.411
"10166",0.414
"10167",0.435
"10168",0.399
"10169",0.733
"10170",0.634
"10171",0.324
"10172",0.339
"10173",0.447
"10174",0.295
"10175",0.463
"10176",0.929
"10177",0.056
"10178",0.143
"10179",0.631
"10180",0.158
"10181",0.716
"10182",0.148
"10183",0.476
"10184",0.28
"10185",0.964
"10186",0.716
"10187",0.43
"10188",0.381
"10189",0.719
"10190",0.25
"10191",0.703
"10192",0.367
"10193",0.784
"10194",0.671
"10195",0.662
"10196",0.291
"10197",0.424
"10198",0.867
"10199",0.713
"10200",0.305
"10201",0.6
"10202",0.376
"10203",0.596
"10204",0.628
"10205",0.764
"10206",0.2
"10207",0.78
"10208",0.216
"10209",0.497
"10210",0.679
"10211",0.349
"10212",0.04
"10213",0.908
"10214",0.093
"10215",0.521
"10216",0.826
"10217",0.353
"10218",0.549
"10219",0.172
"10220",0.266
"10221",0.606
"10222",0.632
"10223",0.651
"10224",0.915
"10225",0.128
"10226",0.788
"10227",0.089
"10228",0.606
"10229",0.573
"10230",0.634
"10231",0.206
"10232",0.475
"10233",0.911
"10234",0.163
"10235",0.134
"10236",0.751
"10237",0.061
"10238",0.449
"10239",0.472
"10240",0.08
"10241",0.68
"10242",0.274
"10243",0.562
"10244",0.35
"10245",0.452
"10246",0.764
"10247",0.648
"10248",0.87
"10249",0.221
"10250",0.141
"10251",0.59
"10252",0.725
"10253",0.202
"10254",0.596
"10255",0.211
"10256",0.248
"10257",0.542
"10258",0.233
"10259",0.66
"10260",0.111
"10261",0.192
"10262",0.811
"10263",0.06
"10264",0.682
"10265",0.152
"10266",0.15
"10267",0.023
"10268",0.36
"10269",0.551
"10270",0.151
"10271",0.721
"10272",0.542
"10273",0.964
"10274",0.946
"10275",0.185
"10276",0.485
"10277",0.318
"10278",0.826
"10279",0.457
"10280",0.97
"10281",0.594
"10282",0.989
"10283",0.212
"10284",0.095
"10285",0.824
"10286",0.283
"10287",0.352
"10288",0.665
"10289",0.838
"10290",0.694
"10291",0.052
"10292",0.493
"10293",0.436
"10294",0.904
"10295",0.635
"10296",0.27
"10297",0.311
"10298",0.464
"10299",0.316
"10300",0.735
"10301",0.262
"10302",0.812
"10303",0.541
"10304",0.963
"10305",0.897
"10306",0.472
"10307",0.153
"10308",0.249
"10309",0.461
"10310",0.584
"10311",0.315
"10312",0.215
"10313",0.921
"10314",0.837
"10315",0.973
"10316",0.136
"10317",0.692
"10318",0.987
"10319",0.526
"10320",0.816
"10321",0.914
"10322",0.344
"10323",0.322
"10324",0.194
"10325",0.477
"10326",0.817
"10327",0.853
"10328",0.911
"10329",0.542
"10330",0.013
"10331",0.317
"10332",0.971
"10333",0.573
"10334",0.297
"10335",0.327
"10336",0.137
"10337",0.969
"10338",0.539
"10339",0.351
"10340",0.348
"10341",0.827
"10342",0.901
"10343",0.5
"10344",0.746
"10345",0.908
"10346",0.248
"10347",0.824
"10348",0.767
"10349",0.258
"10350",0.398
"10351",0.611
"10352",0.482
"10353",0.442
"10354",0.547
"10355",0.692
"10356",0.469
"10357",0.482
"10358",0.142
"10359",0.681
"10360",0.956
"10361",0.453
"10362",0.24
"10363",0.83
"10364",0.187
"10365",0.623
"10366",0.079
"10367",0.094
"10368",0.678
"10369",0.492
"10370",0.184
"10371",0.368
"10372",0.322
"10373",0.868
"10374",0.554
"10375",0.125
"10376",0.352
"10377",0.02
"10378",0.411
"10379",0.68
"10380",0.553
"10381",0.827
"10382",0.776
"10383",0.675
"10384",0.976
"10385",0.912
"10386",0.164
"10387",0.816
"10388",0.86
"10389",0.176
"10390",0.797
"10391",0.824
