"","p0q0"
"20187",0.364
"20188",0.339
"20189",0.405
"20190",0.364
"20191",0.402
"20192",0.415
"20193",0.355
"20194",0.423
"20195",0.423
"20196",0.41
"20197",0.356
"20198",0.441
"20199",0.452
"20200",0.422
"20201",0.425
"20202",0.42
"20203",0.414
"20204",0.437
"20205",0.542
"20206",0.415
"20207",0.452
"20208",0.448
"20209",0.431
"20210",0.456
"20211",0.35
"20212",0.383
"20213",0.431
"20214",0.418
"20215",0.467
"20216",0.455
"20217",0.383
"20218",0.45
"20219",0.42
"20220",0.446
"20221",0.38
"20222",0.461
"20223",0.46
"20224",0.363
"20225",0.45
"20226",0.384
"20227",0.409
"20228",0.402
"20229",0.37
"20230",0.438
"20231",0.435
"20232",0.428
"20233",0.406
"20234",0.443
"20235",0.449
"20236",0.39
"20237",0.48
"20238",0.463
"20239",0.404
"20240",0.271
"20241",0.305
"20242",0.246
"20243",0.278
"20244",0.293
"20245",0.269
"20246",0.32
"20247",0.3
"20248",0.302
"20249",0.273
"20250",0.297
"20251",0.291
"20252",0.314
"20253",0.313
"20254",0.298
"20255",0.296
"20256",0.307
"20257",0.24
"20258",0.324
"20259",0.312
"20260",0.287
"20261",0.231
"20262",0.29
"20263",0.329
"20264",0.31
"20265",0.311
"20266",0.318
"20267",0.311
"20268",0.299
"20269",0.284
"20270",0.371
"20271",0.483
"20272",0.315
"20273",0.289
"20274",0.292
"20275",0.31
"20276",0.354
"20277",0.313
"20278",0.32
"20279",0.302
"20280",0.333
"20281",0.319
"20282",0.322
"20283",0.328
"20284",0.351
"20285",0.274
"20286",0.343
"20287",0.337
"20288",0.315
"20289",0.309
"20290",0.315
"20291",0.301
"20292",0.343
"20293",0.316
"20294",0.307
"20295",0.328
"20296",0.278
"20297",0.316
"20298",0.315
"20299",0.254
"20300",0.312
"20301",0.235
"20302",0.299
"20303",0.347
"20304",0.287
"20305",0.324
"20306",0.33
"20307",0.316
"20308",0.364
"20309",0.336
"20310",0.354
"20311",0.308
"20312",0.343
"20313",0.332
"20314",0.351
"20315",0.366
"20316",0.331
"20317",0.315
"20318",0.361
"20319",0.295
"20320",0.366
"20321",0.355
"20322",0.32
"20323",0.28
"20324",0.302
"20325",0.369
"20326",0.357
"20327",0.364
"20328",0.385
"20329",0.345
"20330",0.357
"20331",0.34
"20332",0.426
"20333",0.5
"20334",0.362
"20335",0.339
"20336",0.337
"20337",0.35
"20338",0.418
"20339",0.365
"20340",0.345
"20341",0.331
"20342",0.364
"20343",0.364
"20344",0.368
"20345",0.361
"20346",0.392
"20347",0.307
"20348",0.402
"20349",0.373
"20350",0.35
"20351",0.36
"20352",0.365
"20353",0.344
"20354",0.357
"20355",0.362
"20356",0.369
"20357",0.388
"20358",0.323
"20359",0.558
"20360",0.355
"20361",0.285
"20362",0.348
"20363",0.286
"20364",0.168
"20365",0.191
"20366",0.151
"20367",0.172
"20368",0.202
"20369",0.163
"20370",0.202
"20371",0.196
"20372",0.182
"20373",0.175
"20374",0.193
"20375",0.184
"20376",0.204
"20377",0.199
"20378",0.185
"20379",0.185
"20380",0.188
"20381",0.132
"20382",0.193
"20383",0.201
"20384",0.18
"20385",0.215
"20386",0.193
"20387",0.203
"20388",0.188
"20389",0.196
"20390",0.197
"20391",0.206
"20392",0.196
"20393",0.2
"20394",0.248
"20395",0.265
"20396",0.203
"20397",0.178
"20398",0.173
"20399",0.194
"20400",0.223
"20401",0.219
"20402",0.2
"20403",0.173
"20404",0.206
"20405",0.211
"20406",0.191
"20407",0.203
"20408",0.239
"20409",0.176
"20410",0.221
"20411",0.207
"20412",0.201
"20413",0.181
"20414",0.187
"20415",0.181
"20416",0.225
"20417",0.195
"20418",0.178
"20419",0.191
"20420",0.164
"20421",0.217
"20422",0.184
"20423",0.158
"20424",0.208
"20425",0.136
"20426",0.11
"20427",0.129
"20428",0.098
"20429",0.115
"20430",0.13
"20431",0.118
"20432",0.143
"20433",0.142
"20434",0.111
"20435",0.115
"20436",0.126
"20437",0.124
"20438",0.122
"20439",0.128
"20440",0.114
"20441",0.135
"20442",0.12
"20443",0.092
"20444",0.127
"20445",0.119
"20446",0.116
"20447",0.178
"20448",0.129
"20449",0.13
"20450",0.113
"20451",0.129
"20452",0.123
"20453",0.132
"20454",0.127
"20455",0.142
"20456",0.175
"20457",0.137
"20458",0.143
"20459",0.127
"20460",0.114
"20461",0.126
"20462",0.15
"20463",0.153
"20464",0.127
"20465",0.109
"20466",0.139
"20467",0.16
"20468",0.122
"20469",0.151
"20470",0.168
"20471",0.126
"20472",0.151
"20473",0.141
"20474",0.134
"20475",0.117
"20476",0.121
"20477",0.116
"20478",0.125
"20479",0.132
"20480",0.116
"20481",0.118
"20482",0.104
"20483",0.159
"20484",0.126
"20485",0.102
"20486",0.144
"20487",0.067
"20488",0.296
"20489",0.368
"20490",0.278
"20491",0.322
"20492",0.336
"20493",0.341
"20494",0.406
"20495",0.366
"20496",0.403
"20497",0.3
"20498",0.357
"20499",0.33
"20500",0.357
"20501",0.354
"20502",0.356
"20503",0.29
"20504",0.381
"20505",0.306
"20506",0.356
"20507",0.339
"20508",0.317
"20509",0.289
"20510",0.296
"20511",0.373
"20512",0.348
"20513",0.418
"20514",0.37
"20515",0.337
"20516",0.356
"20517",0.35
"20518",0.428
"20519",0.499
"20520",0.362
"20521",0.345
"20522",0.345
"20523",0.352
"20524",0.425
"20525",0.371
"20526",0.342
"20527",0.329
"20528",0.361
"20529",0.349
"20530",0.369
"20531",0.361
"20532",0.424
"20533",0.319
"20534",0.406
"20535",0.35
"20536",0.335
"20537",0.356
"20538",0.371
"20539",0.339
"20540",0.359
"20541",0.371
"20542",0.369
"20543",0.389
"20544",0.339
"20545",0.549
"20546",0.359
"20547",0.311
"20548",0.339
"20549",0.3
"20550",0.185
"20551",0.195
"20552",0.198
"20553",0.208
"20554",0.208
"20555",0.207
"20556",0.21
"20557",0.201
"20558",0.19
"20559",0.229
"20560",0.209
"20561",0.232
"20562",0.223
"20563",0.216
"20564",0.22
"20565",0.206
"20566",0.201
"20567",0.196
"20568",0.191
"20569",0.212
"20570",0.205
"20571",0.217
"20572",0.226
"20573",0.215
"20574",0.23
"20575",0.198
"20576",0.189
"20577",0.193
"20578",0.176
"20579",0.2
"20580",0.175
"20581",0.194
"20582",0.18
"20583",0.183
"20584",0.215
"20585",0.168
"20586",0.219
"20587",0.205
"20588",0.207
"20589",0.207
"20590",0.275
"20591",0.209
"20592",0.196
"20593",0.21
"20594",0.221
"20595",0.198
"20596",0.212
"20597",0.189
"20598",0.206
"20599",0.204
"20600",0.214
"20601",0.204
"20602",0.269
"20603",0.231
"20604",0.191
"20605",0.206
"20606",0.205
"20607",0.239
"20608",0.24
"20609",0.232
"20610",0.239
"20611",0.235
"20612",0.241
"20613",0.219
"20614",0.255
"20615",0.245
"20616",0.264
"20617",0.262
"20618",0.238
"20619",0.246
"20620",0.27
"20621",0.219
"20622",0.233
"20623",0.228
"20624",0.258
"20625",0.227
"20626",0.246
"20627",0.263
"20628",0.233
"20629",0.242
"20630",0.229
"20631",0.213
"20632",0.214
"20633",0.197
"20634",0.23
"20635",0.214
"20636",0.252
"20637",0.209
"20638",0.206
"20639",0.244
"20640",0.21
"20641",0.292
"20642",0.232
"20643",0.246
"20644",0.244
"20645",0.305
"20646",0.233
"20647",0.215
"20648",0.252
"20649",0.241
"20650",0.22
"20651",0.24
"20652",0.228
"20653",0.245
"20654",0.234
"20655",0.259
"20656",0.235
"20657",0.292
"20658",0.255
"20659",0.221
"20660",0.123
"20661",0.14
"20662",0.114
"20663",0.127
"20664",0.127
"20665",0.136
"20666",0.142
"20667",0.113
"20668",0.123
"20669",0.139
"20670",0.127
"20671",0.149
"20672",0.148
"20673",0.127
"20674",0.133
"20675",0.139
"20676",0.146
"20677",0.124
"20678",0.116
"20679",0.138
"20680",0.137
"20681",0.136
"20682",0.146
"20683",0.134
"20684",0.137
"20685",0.119
"20686",0.119
"20687",0.12
"20688",0.117
"20689",0.133
"20690",0.098
"20691",0.116
"20692",0.114
"20693",0.113
"20694",0.124
"20695",0.093
"20696",0.14
"20697",0.125
"20698",0.132
"20699",0.112
"20700",0.2
"20701",0.131
"20702",0.12
"20703",0.136
"20704",0.13
"20705",0.124
"20706",0.134
"20707",0.124
"20708",0.129
"20709",0.12
"20710",0.138
"20711",0.127
"20712",0.185
"20713",0.146
"20714",0.117
"20715",0.083
"20716",0.108
"20717",0.072
"20718",0.094
"20719",0.088
"20720",0.089
"20721",0.108
"20722",0.084
"20723",0.088
"20724",0.098
"20725",0.093
"20726",0.112
"20727",0.104
"20728",0.084
"20729",0.092
"20730",0.1
"20731",0.098
"20732",0.095
"20733",0.075
"20734",0.1
"20735",0.102
"20736",0.097
"20737",0.113
"20738",0.09
"20739",0.091
"20740",0.088
"20741",0.091
"20742",0.085
"20743",0.074
"20744",0.1
"20745",0.062
"20746",0.079
"20747",0.086
"20748",0.081
"20749",0.079
"20750",0.054
"20751",0.099
"20752",0.085
"20753",0.087
"20754",0.072
"20755",0.161
"20756",0.093
"20757",0.086
"20758",0.098
"20759",0.09
"20760",0.093
"20761",0.089
"20762",0.087
"20763",0.088
"20764",0.079
"20765",0.095
"20766",0.088
"20767",0.152
"20768",0.099
"20769",0.067
"20770",0.24
"20771",0.209
"20772",0.256
"20773",0.233
"20774",0.222
"20775",0.252
"20776",0.296
"20777",0.225
"20778",0.236
"20779",0.235
"20780",0.253
"20781",0.253
"20782",0.265
"20783",0.229
"20784",0.236
"20785",0.279
"20786",0.226
"20787",0.236
"20788",0.242
"20789",0.267
"20790",0.268
"20791",0.248
"20792",0.273
"20793",0.248
"20794",0.23
"20795",0.238
"20796",0.213
"20797",0.204
"20798",0.209
"20799",0.247
"20800",0.225
"20801",0.265
"20802",0.213
"20803",0.216
"20804",0.242
"20805",0.219
"20806",0.05
"20807",0.245
"20808",0.24
"20809",0.24
"20810",0.314
"20811",0.233
"20812",0.253
"20813",0.255
"20814",0.243
"20815",0.216
"20816",0.242
"20817",0.232
"20818",0.243
"20819",0.249
"20820",0.28
"20821",0.231
"20822",0.302
"20823",0.255
"20824",0.247
"20825",0.16
"20826",0.141
"20827",0.16
"20828",0.145
"20829",0.144
"20830",0.152
"20831",0.144
"20832",0.149
"20833",0.157
"20834",0.14
"20835",0.152
"20836",0.149
"20837",0.146
"20838",0.158
"20839",0.165
"20840",0.158
"20841",0.167
"20842",0.158
"20843",0.153
"20844",0.174
"20845",0.162
"20846",0.153
"20847",0.145
"20848",0.136
"20849",0.133
"20850",0.138
"20851",0.159
"20852",0.154
"20853",0.169
"20854",0.166
"20855",0.172
"20856",0.16
"20857",0.163
"20858",0.117
"20859",0.151
"20860",0.16
"20861",0.161
"20862",0.147
"20863",0.158
"20864",0.167
"20865",0.176
"20866",0.135
"20867",0.163
"20868",0.156
"20869",0.172
"20870",0.166
"20871",0.164
"20872",0.146
"20873",0.133
"20874",0.143
"20875",0.129
"20876",0.146
"20877",0.142
"20878",0.145
"20879",0.18
"20880",0.158
"20881",0.12
"20882",0.159
"20883",0.266
"20884",0.174
"20885",0.159
"20886",0.2
"20887",0.165
"20888",0.167
"20889",0.178
"20890",0.163
"20891",0.181
"20892",0.186
"20893",0.157
"20894",0.182
"20895",0.174
"20896",0.177
"20897",0.18
"20898",0.187
"20899",0.191
"20900",0.191
"20901",0.174
"20902",0.189
"20903",0.206
"20904",0.194
"20905",0.183
"20906",0.17
"20907",0.164
"20908",0.154
"20909",0.16
"20910",0.191
"20911",0.175
"20912",0.211
"20913",0.203
"20914",0.197
"20915",0.178
"20916",0.187
"20917",0.147
"20918",0.182
"20919",0.188
"20920",0.18
"20921",0.17
"20922",0.18
"20923",0.191
"20924",0.219
"20925",0.157
"20926",0.189
"20927",0.183
"20928",0.207
"20929",0.2
"20930",0.187
"20931",0.185
"20932",0.192
"20933",0.169
"20934",0.15
"20935",0.176
"20936",0.163
"20937",0.168
"20938",0.206
"20939",0.231
"20940",0.153
"20941",0.179
"20942",0.266
"20943",0.124
"20944",0.132
"20945",0.146
"20946",0.125
"20947",0.141
"20948",0.144
"20949",0.119
"20950",0.126
"20951",0.137
"20952",0.11
"20953",0.139
"20954",0.131
"20955",0.127
"20956",0.139
"20957",0.132
"20958",0.131
"20959",0.161
"20960",0.139
"20961",0.125
"20962",0.157
"20963",0.134
"20964",0.1
"20965",0.113
"20966",0.1
"20967",0.106
"20968",0.103
"20969",0.143
"20970",0.127
"20971",0.142
"20972",0.168
"20973",0.142
"20974",0.13
"20975",0.141
"20976",0.106
"20977",0.139
"20978",0.117
"20979",0.134
"20980",0.135
"20981",0.139
"20982",0.138
"20983",0.138
"20984",0.112
"20985",0.145
"20986",0.138
"20987",0.121
"20988",0.138
"20989",0.13
"20990",0.121
"20991",0.118
"20992",0.118
"20993",0.11
"20994",0.12
"20995",0.119
"20996",0.119
"20997",0.141
"20998",0.124
"20999",0.094
"21000",0.136
"21001",0.162
"21002",0.082
"21003",0.098
"21004",0.102
"21005",0.091
"21006",0.13
"21007",0.099
"21008",0.088
"21009",0.091
"21010",0.105
"21011",0.075
"21012",0.117
"21013",0.104
"21014",0.09
"21015",0.108
"21016",0.093
"21017",0.088
"21018",0.121
"21019",0.105
"21020",0.1
"21021",0.104
"21022",0.105
"21023",0.074
"21024",0.074
"21025",0.08
"21026",0.082
"21027",0.074
"21028",0.112
"21029",0.102
"21030",0.104
"21031",0.138
"21032",0.107
"21033",0.09
"21034",0.104
"21035",0.068
"21036",0.105
"21037",0.085
"21038",0.101
"21039",0.094
"21040",0.103
"21041",0.086
"21042",0.093
"21043",0.08
"21044",0.108
"21045",0.106
"21046",0.083
"21047",0.106
"21048",0.093
"21049",0.084
"21050",0.091
"21051",0.089
"21052",0.085
"21053",0.084
"21054",0.089
"21055",0.088
"21056",0.114
"21057",0.077
"21058",0.053
"21059",0.102
"21060",0.077
"21061",0.182
"21062",0.153
"21063",0.2
"21064",0.201
"21065",0.172
"21066",0.196
"21067",0.172
"21068",0.195
"21069",0.193
"21070",0.159
"21071",0.177
"21072",0.18
"21073",0.187
"21074",0.187
"21075",0.188
"21076",0.194
"21077",0.188
"21078",0.186
"21079",0.202
"21080",0.213
"21081",0.32
"21082",0.186
"21083",0.204
"21084",0.191
"21085",0.17
"21086",0.168
"21087",0.2
"21088",0.16
"21089",0.215
"21090",0.209
"21091",0.211
"21092",0.195
"21093",0.196
"21094",0.139
"21095",0.183
"21096",0.194
"21097",0.176
"21098",0.174
"21099",0.189
"21100",0.209
"21101",0.217
"21102",0.16
"21103",0.189
"21104",0.193
"21105",0.233
"21106",0.203
"21107",0.185
"21108",0.17
"21109",0.236
"21110",0.166
"21111",0.151
"21112",0.182
"21113",0.148
"21114",0.172
"21115",0.209
"21116",0.298
"21117",0.163
"21118",0.168
"21119",0.254
"21120",0.044
"21121",0.049
"21122",0.044
"21123",0.047
"21124",0.057
"21125",0.054
"21126",0.051
"21127",0.047
"21128",0.062
"21129",0.054
"21130",0.055
"21131",0.05
"21132",0.059
"21133",0.067
"21134",0.044
"21135",0.051
"21136",0.054
"21137",0.048
"21138",0.046
"21139",0.053
"21140",0.053
"21141",0.06
"21142",0.056
"21143",0.053
"21144",0.051
"21145",0.053
"21146",0.053
"21147",0.049
"21148",0.052
"21149",0.048
"21150",0.046
"21151",0.034
"21152",0.046
"21153",0.035
"21154",0.044
"21155",0.036
"21156",0.043
"21157",0.052
"21158",0.039
"21159",0.049
"21160",0.037
"21161",0.05
"21162",0.045
"21163",0.037
"21164",0.037
"21165",0.047
"21166",0.041
"21167",0.037
"21168",0.036
"21169",0.037
"21170",0.037
"21171",0.037
"21172",0.043
"21173",0.055
"21174",0.042
"21175",0.041
"21176",0.045
"21177",0.047
"21178",0.047
"21179",0.075
"21180",0.084
"21181",0.088
"21182",0.098
"21183",0.102
"21184",0.099
"21185",0.097
"21186",0.085
"21187",0.116
"21188",0.095
"21189",0.098
"21190",0.095
"21191",0.101
"21192",0.107
"21193",0.093
"21194",0.084
"21195",0.097
"21196",0.096
"21197",0.091
"21198",0.101
"21199",0.099
"21200",0.111
"21201",0.098
"21202",0.102
"21203",0.092
"21204",0.097
"21205",0.095
"21206",0.089
"21207",0.094
"21208",0.082
"21209",0.09
"21210",0.065
"21211",0.093
"21212",0.078
"21213",0.085
"21214",0.07
"21215",0.088
"21216",0.092
"21217",0.081
"21218",0.087
"21219",0.077
"21220",0.091
"21221",0.088
"21222",0.075
"21223",0.075
"21224",0.089
"21225",0.074
"21226",0.063
"21227",0.08
"21228",0.077
"21229",0.076
"21230",0.071
"21231",0.081
"21232",0.088
"21233",0.074
"21234",0.08
"21235",0.087
"21236",0.082
"21237",0.08
"21238",0.131
"21239",0.14
"21240",0.136
"21241",0.151
"21242",0.158
"21243",0.154
"21244",0.147
"21245",0.138
"21246",0.171
"21247",0.136
"21248",0.14
"21249",0.144
"21250",0.145
"21251",0.155
"21252",0.136
"21253",0.13
"21254",0.14
"21255",0.144
"21256",0.146
"21257",0.151
"21258",0.155
"21259",0.161
"21260",0.138
"21261",0.142
"21262",0.143
"21263",0.153
"21264",0.151
"21265",0.143
"21266",0.151
"21267",0.134
"21268",0.139
"21269",0.104
"21270",0.142
"21271",0.117
"21272",0.133
"21273",0.113
"21274",0.134
"21275",0.138
"21276",0.128
"21277",0.13
"21278",0.125
"21279",0.141
"21280",0.136
"21281",0.117
"21282",0.121
"21283",0.131
"21284",0.124
"21285",0.108
"21286",0.121
"21287",0.127
"21288",0.114
"21289",0.114
"21290",0.126
"21291",0.137
"21292",0.121
"21293",0.125
"21294",0.139
"21295",0.13
"21296",0.127
"21297",0.186
"21298",0.185
"21299",0.183
"21300",0.197
"21301",0.211
"21302",0.21
"21303",0.2
"21304",0.189
"21305",0.211
"21306",0.174
"21307",0.182
"21308",0.189
"21309",0.194
"21310",0.202
"21311",0.185
"21312",0.175
"21313",0.184
"21314",0.188
"21315",0.193
"21316",0.2
"21317",0.201
"21318",0.22
"21319",0.183
"21320",0.195
"21321",0.191
"21322",0.207
"21323",0.196
"21324",0.19
"21325",0.203
"21326",0.178
"21327",0.183
"21328",0.137
"21329",0.188
"21330",0.15
"21331",0.181
"21332",0.15
"21333",0.178
"21334",0.181
"21335",0.173
"21336",0.169
"21337",0.166
"21338",0.192
"21339",0.181
"21340",0.161
"21341",0.16
"21342",0.181
"21343",0.165
"21344",0.149
"21345",0.163
"21346",0.17
"21347",0.158
"21348",0.159
"21349",0.168
"21350",0.186
"21351",0.162
"21352",0.174
"21353",0.184
"21354",0.173
"21355",0.155
"21356",0.238
"21357",0.239
"21358",0.245
"21359",0.242
"21360",0.266
"21361",0.268
"21362",0.271
"21363",0.281
"21364",0.272
"21365",0.21
"21366",0.269
"21367",0.262
"21368",0.251
"21369",0.291
"21370",0.246
"21371",0.22
"21372",0.275
"21373",0.258
"21374",0.297
"21375",0.273
"21376",0.275
"21377",0.275
"21378",0.269
"21379",0.256
"21380",0.277
"21381",0.265
"21382",0.258
"21383",0.263
"21384",0.266
"21385",0.246
"21386",0.243
"21387",0.212
"21388",0.265
"21389",0.224
"21390",0.273
"21391",0.21
"21392",0.258
"21393",0.256
"21394",0.239
"21395",0.284
"21396",0.232
"21397",0.274
"21398",0.233
"21399",0.226
"21400",0.227
"21401",0.232
"21402",0.25
"21403",0.206
"21404",0.215
"21405",0.241
"21406",0.219
"21407",0.239
"21408",0.249
"21409",0.262
"21410",0.24
"21411",0.258
"21412",0.251
"21413",0.318
"21414",0.242
"21415",0.021
"21416",0.02
"21417",0.017
"21418",0.022
"21419",0.018
"21420",0.018
"21421",0.022
"21422",0.018
"21423",0.024
"21424",0.026
"21425",0.028
"21426",0.017
"21427",0.021
"21428",0.03
"21429",0.016
"21430",0.022
"21431",0.02
"21432",0.017
"21433",0.015
"21434",0.02
"21435",0.022
"21436",0.024
"21437",0.03
"21438",0.021
"21439",0.02
"21440",0.016
"21441",0.017
"21442",0.015
"21443",0.018
"21444",0.022
"21445",0.018
"21446",0.015
"21447",0.016
"21448",0.015
"21449",0.017
"21450",0.009
"21451",0.013
"21452",0.019
"21453",0.009
"21454",0.015
"21455",0.01
"21456",0.019
"21457",0.014
"21458",0.012
"21459",0.011
"21460",0.014
"21461",0.016
